item_name,item_code,kind_name,kind_code,rank,rank_code,unit,day1,dpr1,day2,dpr2,day3,dpr3,day4,dpr4,day5,dpr5,day6,dpr6,day7,dpr7,date,region
토마토,225,토마토(1kg),0,상품,4,1kg,당일 (05/18),-,1일전 (05/17),"6,180",1주일전 (05/11),-,2주일전 (05/04),-,1개월전,"7,300",1년전,"4,669",일평년,"4,382",2024-05-18,
토마토,225,토마토(1kg),0,상품,4,1kg,당일 (05/20),"6,180",1일전 (05/19),-,1주일전 (05/13),"6,010",2주일전 (05/06),-,1개월전,"7,300",1년전,"4,669",일평년,"4,382",2024-05-20,
토마토,225,토마토(1kg),0,상품,4,1kg,당일 (05/21),"6,010",1일전 (05/20),"6,180",1주일전 (05/14),"6,180",2주일전 (05/07),"5,575",1개월전,"6,461",1년전,"4,511",일평년,"4,048",2024-05-21,
토마토,225,토마토(1kg),0,상품,4,1kg,당일 (05/22),"6,010",1일전 (05/21),"6,010",1주일전 (05/15),-,2주일전 (05/08),"5,575",1개월전,"6,461",1년전,"4,511",일평년,"4,048",2024-05-22,
토마토,225,토마토(1kg),0,상품,4,1kg,당일 (05/23),"5,845",1일전 (05/22),"6,010",1주일전 (05/16),"6,180",2주일전 (05/09),"6,280",1개월전,"6,461",1년전,"4,511",일평년,"4,048",2024-05-23,
토마토,225,토마토(1kg),0,상품,4,1kg,당일 (05/24),"5,845",1일전 (05/23),"5,845",1주일전 (05/17),"6,180",2주일전 (05/10),"6,280",1개월전,"6,461",1년전,"4,511",일평년,"4,048",2024-05-24,
토마토,225,토마토(1kg),0,상품,4,1kg,당일 (05/25),-,1일전 (05/24),"5,845",1주일전 (05/18),-,2주일전 (05/11),-,1개월전,"6,461",1년전,"4,511",일평년,"4,048",2024-05-25,
토마토,225,토마토(1kg),0,상품,4,1kg,당일 (05/27),"5,845",1일전 (05/26),-,1주일전 (05/20),"6,180",2주일전 (05/13),"6,010",1개월전,"6,461",1년전,"4,511",일평년,"4,048",2024-05-27,
토마토,225,토마토(1kg),0,상품,4,1kg,당일 (05/28),"5,845",1일전 (05/27),"5,845",1주일전 (05/21),"6,010",2주일전 (05/14),"6,180",1개월전,"6,461",1년전,"4,511",일평년,"4,048",2024-05-28,
토마토,225,토마토(1kg),0,상품,4,1kg,당일 (05/29),"5,845",1일전 (05/28),"5,845",1주일전 (05/22),"6,010",2주일전 (05/15),-,1개월전,"6,461",1년전,"4,511",일평년,"4,048",2024-05-29,
토마토,225,토마토(1kg),0,상품,4,1kg,당일 (05/30),"5,845",1일전 (05/29),"5,845",1주일전 (05/23),"5,845",2주일전 (05/16),"6,180",1개월전,"6,461",1년전,"4,511",일평년,"4,048",2024-05-30,
토마토,225,토마토(1kg),0,상품,4,1kg,당일 (05/31),"5,300",1일전 (05/30),"5,845",1주일전 (05/24),"5,845",2주일전 (05/17),"6,180",1개월전,"6,461",1년전,"4,511",일평년,"4,048",2024-05-31,
토마토,225,토마토(1kg),0,상품,4,1kg,당일 (06/01),-,1일전 (05/31),"5,300",1주일전 (05/25),-,2주일전 (05/18),-,1개월전,"5,870",1년전,"3,944",일평년,"3,672",2024-06-01,
토마토,225,토마토(1kg),0,상품,4,1kg,당일 (06/03),"5,300",1일전 (06/02),-,1주일전 (05/27),"5,845",2주일전 (05/20),"6,180",1개월전,"5,870",1년전,"3,944",일평년,"3,672",2024-06-03,
토마토,225,토마토(1kg),0,상품,4,1kg,당일 (06/04),"5,300",1일전 (06/03),"5,300",1주일전 (05/28),"5,845",2주일전 (05/21),"6,010",1개월전,"5,870",1년전,"3,944",일평년,"3,672",2024-06-04,
토마토,225,토마토(1kg),0,상품,4,1kg,당일 (06/05),"5,300",1일전 (06/04),"5,300",1주일전 (05/29),"5,845",2주일전 (05/22),"6,010",1개월전,"5,870",1년전,"3,944",일평년,"3,672",2024-06-05,
토마토,225,토마토(1kg),0,상품,4,1kg,당일 (06/06),-,1일전 (06/05),"5,300",1주일전 (05/30),"5,845",2주일전 (05/23),"5,845",1개월전,"5,870",1년전,"3,944",일평년,"3,672",2024-06-06,
토마토,225,토마토(1kg),0,상품,4,1kg,당일 (06/07),"5,130",1일전 (06/06),-,1주일전 (05/31),"5,300",2주일전 (05/24),"5,845",1개월전,"5,870",1년전,"3,944",일평년,"3,672",2024-06-07,
토마토,225,토마토(1kg),0,상품,4,1kg,당일 (06/08),-,1일전 (06/07),"5,130",1주일전 (06/01),-,2주일전 (05/25),-,1개월전,"5,870",1년전,"3,944",일평년,"3,672",2024-06-08,
토마토,225,토마토(1kg),0,상품,4,1kg,당일 (06/10),"4,965",1일전 (06/09),-,1주일전 (06/03),"5,300",2주일전 (05/27),"5,845",1개월전,"5,870",1년전,"3,944",일평년,"3,672",2024-06-10,
토마토,225,토마토(1kg),0,상품,4,1kg,당일 (06/11),"4,630",1일전 (06/10),"4,965",1주일전 (06/04),"5,300",2주일전 (05/28),"5,845",1개월전,"5,439",1년전,"4,245",일평년,"3,715",2024-06-11,
토마토,225,토마토(1kg),0,상품,4,1kg,당일 (06/12),"4,630",1일전 (06/11),"4,630",1주일전 (06/05),"5,300",2주일전 (05/29),"5,845",1개월전,"5,439",1년전,"4,245",일평년,"3,715",2024-06-12,
토마토,225,토마토(1kg),0,상품,4,1kg,당일 (06/13),"4,630",1일전 (06/12),"4,630",1주일전 (06/06),-,2주일전 (05/30),"5,845",1개월전,"5,439",1년전,"4,245",일평년,"3,715",2024-06-13,
토마토,225,토마토(1kg),0,상품,4,1kg,당일 (06/14),"5,010",1일전 (06/13),"4,630",1주일전 (06/07),"5,130",2주일전 (05/31),"5,300",1개월전,"5,439",1년전,"4,245",일평년,"3,715",2024-06-14,
토마토,225,토마토(1kg),0,상품,4,1kg,당일 (06/15),-,1일전 (06/14),"5,010",1주일전 (06/08),-,2주일전 (06/01),-,1개월전,"5,439",1년전,"4,245",일평년,"3,715",2024-06-15,
토마토,225,토마토(1kg),0,상품,4,1kg,당일 (06/17),"4,845",1일전 (06/16),-,1주일전 (06/10),"4,965",2주일전 (06/03),"5,300",1개월전,"5,439",1년전,"4,245",일평년,"3,715",2024-06-17,
토마토,225,토마토(1kg),0,상품,4,1kg,당일 (06/18),"4,645",1일전 (06/17),"4,845",1주일전 (06/11),"4,630",2주일전 (06/04),"5,300",1개월전,"5,439",1년전,"4,245",일평년,"3,715",2024-06-18,
토마토,225,토마토(1kg),0,상품,4,1kg,당일 (06/19),"4,645",1일전 (06/18),"4,645",1주일전 (06/12),"4,630",2주일전 (06/05),"5,300",1개월전,"5,439",1년전,"4,245",일평년,"3,715",2024-06-19,
토마토,225,토마토(1kg),0,상품,4,1kg,당일 (06/20),"4,645",1일전 (06/19),"4,645",1주일전 (06/13),"4,630",2주일전 (06/06),-,1개월전,"5,439",1년전,"4,245",일평년,"3,715",2024-06-20,
토마토,225,토마토(1kg),0,상품,4,1kg,당일 (06/21),"4,265",1일전 (06/20),"4,645",1주일전 (06/14),"5,010",2주일전 (06/07),"5,130",1개월전,"5,682",1년전,"4,540",일평년,"3,573",2024-06-21,
토마토,225,토마토(1kg),0,상품,4,1kg,당일 (06/22),-,1일전 (06/21),"4,265",1주일전 (06/15),-,2주일전 (06/08),-,1개월전,"5,682",1년전,"4,540",일평년,"3,573",2024-06-22,
토마토,225,토마토(1kg),0,상품,4,1kg,당일 (06/24),"4,265",1일전 (06/23),-,1주일전 (06/17),"4,845",2주일전 (06/10),"4,965",1개월전,"5,682",1년전,"4,540",일평년,"3,573",2024-06-24,
토마토,225,토마토(1kg),0,상품,4,1kg,당일 (06/25),"4,130",1일전 (06/24),"4,265",1주일전 (06/18),"4,645",2주일전 (06/11),"4,630",1개월전,"5,682",1년전,"4,540",일평년,"3,573",2024-06-25,
토마토,225,토마토(1kg),0,상품,4,1kg,당일 (06/26),"4,130",1일전 (06/25),"4,130",1주일전 (06/19),"4,645",2주일전 (06/12),"4,630",1개월전,"5,682",1년전,"4,540",일평년,"3,573",2024-06-26,
토마토,225,토마토(1kg),0,상품,4,1kg,당일 (06/27),"4,130",1일전 (06/26),"4,130",1주일전 (06/20),"4,645",2주일전 (06/13),"4,630",1개월전,"5,682",1년전,"4,540",일평년,"3,573",2024-06-27,
토마토,225,토마토(1kg),0,상품,4,1kg,당일 (06/28),"3,745",1일전 (06/27),"4,130",1주일전 (06/21),"4,265",2주일전 (06/14),"5,010",1개월전,"5,682",1년전,"4,540",일평년,"3,573",2024-06-28,
토마토,225,토마토(1kg),0,상품,4,1kg,당일 (06/29),-,1일전 (06/28),"3,745",1주일전 (06/22),-,2주일전 (06/15),-,1개월전,"5,682",1년전,"4,540",일평년,"3,573",2024-06-29,
토마토,225,토마토(1kg),0,상품,4,1kg,당일 (07/01),"3,745",1일전 (06/30),-,1주일전 (06/24),"4,265",2주일전 (06/17),"4,845",1개월전,"4,728",1년전,"4,409",일평년,"3,753",2024-07-01,
토마토,225,토마토(1kg),0,상품,4,1kg,당일 (07/02),"3,745",1일전 (07/01),"3,745",1주일전 (06/25),"4,130",2주일전 (06/18),"4,645",1개월전,"4,728",1년전,"4,409",일평년,"3,753",2024-07-02,
토마토,225,토마토(1kg),0,상품,4,1kg,당일 (07/03),"3,745",1일전 (07/02),"3,745",1주일전 (06/26),"4,130",2주일전 (06/19),"4,645",1개월전,"4,728",1년전,"4,409",일평년,"3,753",2024-07-03,
토마토,225,토마토(1kg),0,상품,4,1kg,당일 (07/04),"3,745",1일전 (07/03),"3,745",1주일전 (06/27),"4,130",2주일전 (06/20),"4,645",1개월전,"4,728",1년전,"4,409",일평년,"3,753",2024-07-04,
토마토,225,토마토(1kg),0,상품,4,1kg,당일 (07/05),"4,130",1일전 (07/04),"3,745",1주일전 (06/28),"3,745",2주일전 (06/21),"4,265",1개월전,"4,728",1년전,"4,409",일평년,"3,753",2024-07-05,
토마토,225,토마토(1kg),0,상품,4,1kg,당일 (07/06),-,1일전 (07/05),"4,130",1주일전 (06/29),-,2주일전 (06/22),-,1개월전,"4,728",1년전,"4,409",일평년,"3,753",2024-07-06,
토마토,225,토마토(1kg),0,상품,4,1kg,당일 (07/08),"4,130",1일전 (07/07),-,1주일전 (07/01),"3,745",2주일전 (06/24),"4,265",1개월전,"4,728",1년전,"4,409",일평년,"3,753",2024-07-08,
토마토,225,토마토(1kg),0,상품,4,1kg,당일 (07/09),"4,130",1일전 (07/08),"4,130",1주일전 (07/02),"3,745",2주일전 (06/25),"4,130",1개월전,"4,728",1년전,"4,409",일평년,"3,753",2024-07-09,
토마토,225,토마토(1kg),0,상품,4,1kg,당일 (07/10),"4,130",1일전 (07/09),"4,130",1주일전 (07/03),"3,745",2주일전 (06/26),"4,130",1개월전,"4,728",1년전,"4,409",일평년,"3,753",2024-07-10,
토마토,225,토마토(1kg),0,상품,4,1kg,당일 (07/11),"4,130",1일전 (07/10),"4,130",1주일전 (07/04),"3,745",2주일전 (06/27),"4,130",1개월전,"4,449",1년전,"5,122",일평년,"4,205",2024-07-11,
토마토,225,토마토(1kg),0,상품,4,1kg,당일 (07/12),"4,510",1일전 (07/11),"4,130",1주일전 (07/05),"4,130",2주일전 (06/28),"3,745",1개월전,"4,449",1년전,"5,122",일평년,"4,205",2024-07-12,
토마토,225,토마토(1kg),0,상품,4,1kg,당일 (07/13),-,1일전 (07/12),"4,510",1주일전 (07/06),-,2주일전 (06/29),-,1개월전,"4,449",1년전,"5,122",일평년,"4,205",2024-07-13,
토마토,225,토마토(1kg),0,상품,4,1kg,당일 (07/15),"4,510",1일전 (07/14),-,1주일전 (07/08),"4,130",2주일전 (07/01),"3,745",1개월전,"4,449",1년전,"5,122",일평년,"4,205",2024-07-15,
토마토,225,토마토(1kg),0,상품,4,1kg,당일 (07/16),"4,680",1일전 (07/15),"4,510",1주일전 (07/09),"4,130",2주일전 (07/02),"3,745",1개월전,"4,449",1년전,"5,122",일평년,"4,205",2024-07-16,
토마토,225,토마토(1kg),0,상품,4,1kg,당일 (07/17),"4,680",1일전 (07/16),"4,680",1주일전 (07/10),"4,130",2주일전 (07/03),"3,745",1개월전,"4,449",1년전,"5,122",일평년,"4,205",2024-07-17,
토마토,225,토마토(1kg),0,상품,4,1kg,당일 (07/18),"4,680",1일전 (07/17),"4,680",1주일전 (07/11),"4,130",2주일전 (07/04),"3,745",1개월전,"4,449",1년전,"5,122",일평년,"4,205",2024-07-18,
토마토,225,토마토(1kg),0,상품,4,1kg,당일 (07/19),"4,680",1일전 (07/18),"4,680",1주일전 (07/12),"4,510",2주일전 (07/05),"4,130",1개월전,"4,449",1년전,"5,122",일평년,"4,205",2024-07-19,
토마토,225,토마토(1kg),0,상품,4,1kg,당일 (07/20),-,1일전 (07/19),"4,680",1주일전 (07/13),-,2주일전 (07/06),-,1개월전,"4,449",1년전,"5,122",일평년,"4,205",2024-07-20,
토마토,225,토마토(1kg),0,상품,4,1kg,당일 (07/22),"4,680",1일전 (07/21),-,1주일전 (07/15),"4,510",2주일전 (07/08),"4,130",1개월전,"4,139",1년전,"5,543",일평년,"4,847",2024-07-22,
토마토,225,토마토(1kg),0,상품,4,1kg,당일 (07/23),"4,445",1일전 (07/22),"4,680",1주일전 (07/16),"4,680",2주일전 (07/09),"4,130",1개월전,"4,139",1년전,"5,543",일평년,"4,847",2024-07-23,
토마토,225,토마토(1kg),0,상품,4,1kg,당일 (07/24),"4,445",1일전 (07/23),"4,445",1주일전 (07/17),"4,680",2주일전 (07/10),"4,130",1개월전,"4,139",1년전,"5,543",일평년,"4,847",2024-07-24,
토마토,225,토마토(1kg),0,상품,4,1kg,당일 (07/25),"4,445",1일전 (07/24),"4,445",1주일전 (07/18),"4,680",2주일전 (07/11),"4,130",1개월전,"4,139",1년전,"5,543",일평년,"4,847",2024-07-25,
토마토,225,토마토(1kg),0,상품,4,1kg,당일 (07/26),"4,445",1일전 (07/25),"4,445",1주일전 (07/19),"4,680",2주일전 (07/12),"4,510",1개월전,"4,139",1년전,"5,543",일평년,"4,847",2024-07-26,
토마토,225,토마토(1kg),0,상품,4,1kg,당일 (07/27),-,1일전 (07/26),"4,445",1주일전 (07/20),-,2주일전 (07/13),-,1개월전,"4,139",1년전,"5,543",일평년,"4,847",2024-07-27,
토마토,225,토마토(1kg),0,상품,4,1kg,당일 (07/29),"4,445",1일전 (07/28),-,1주일전 (07/22),"4,680",2주일전 (07/15),"4,510",1개월전,"4,139",1년전,"5,543",일평년,"4,847",2024-07-29,
토마토,225,토마토(1kg),0,상품,4,1kg,당일 (07/30),"4,610",1일전 (07/29),"4,445",1주일전 (07/23),"4,445",2주일전 (07/16),"4,680",1개월전,"4,139",1년전,"5,543",일평년,"4,847",2024-07-30,
토마토,225,토마토(1kg),0,상품,4,1kg,당일 (07/31),"4,680",1일전 (07/30),"4,610",1주일전 (07/24),"4,445",2주일전 (07/17),"4,680",1개월전,"4,139",1년전,"5,543",일평년,"4,847",2024-07-31,
토마토,225,토마토(1kg),0,상품,4,1kg,당일 (08/01),"4,680",1일전 (07/31),"4,680",1주일전 (07/25),"4,445",2주일전 (07/18),"4,680",1개월전,"3,988",1년전,"5,078",일평년,"4,887",2024-08-01,
토마토,225,토마토(1kg),0,상품,4,1kg,당일 (08/02),"4,680",1일전 (08/01),"4,680",1주일전 (07/26),"4,445",2주일전 (07/19),"4,680",1개월전,"3,988",1년전,"5,078",일평년,"4,887",2024-08-02,
토마토,225,토마토(1kg),0,상품,4,1kg,당일 (08/03),-,1일전 (08/02),"4,680",1주일전 (07/27),-,2주일전 (07/20),-,1개월전,"3,988",1년전,"5,078",일평년,"4,887",2024-08-03,
토마토,225,토마토(1kg),0,상품,4,1kg,당일 (08/05),"4,680",1일전 (08/04),-,1주일전 (07/29),"4,445",2주일전 (07/22),"4,680",1개월전,"3,988",1년전,"5,078",일평년,"4,887",2024-08-05,
토마토,225,토마토(1kg),0,상품,4,1kg,당일 (08/06),"5,010",1일전 (08/05),"4,680",1주일전 (07/30),"4,610",2주일전 (07/23),"4,445",1개월전,"3,988",1년전,"5,078",일평년,"4,887",2024-08-06,
토마토,225,토마토(1kg),0,상품,4,1kg,당일 (08/07),"5,180",1일전 (08/06),"5,010",1주일전 (07/31),"4,680",2주일전 (07/24),"4,445",1개월전,"3,988",1년전,"5,078",일평년,"4,887",2024-08-07,
토마토,225,토마토(1kg),0,상품,4,1kg,당일 (08/08),"5,345",1일전 (08/07),"5,180",1주일전 (08/01),"4,680",2주일전 (07/25),"4,445",1개월전,"3,988",1년전,"5,078",일평년,"4,887",2024-08-08,
토마토,225,토마토(1kg),0,상품,4,1kg,당일 (08/09),"5,345",1일전 (08/08),"5,345",1주일전 (08/02),"4,680",2주일전 (07/26),"4,445",1개월전,"3,988",1년전,"5,078",일평년,"4,887",2024-08-09,
토마토,225,토마토(1kg),0,상품,4,1kg,당일 (08/10),-,1일전 (08/09),"5,345",1주일전 (08/03),-,2주일전 (07/27),-,1개월전,"3,988",1년전,"5,078",일평년,"4,887",2024-08-10,
토마토,225,토마토(1kg),0,상품,4,1kg,당일 (08/12),"5,345",1일전 (08/11),-,1주일전 (08/05),"4,680",2주일전 (07/29),"4,445",1개월전,"4,668",1년전,"5,802",일평년,"5,031",2024-08-12,
토마토,225,토마토(1kg),0,상품,4,1kg,당일 (08/13),"5,345",1일전 (08/12),"5,345",1주일전 (08/06),"5,010",2주일전 (07/30),"4,610",1개월전,"4,668",1년전,"5,802",일평년,"5,031",2024-08-13,
토마토,225,토마토(1kg),0,상품,4,1kg,당일 (08/14),"5,345",1일전 (08/13),"5,345",1주일전 (08/07),"5,180",2주일전 (07/31),"4,680",1개월전,"4,668",1년전,"5,802",일평년,"5,031",2024-08-14,
토마토,225,토마토(1kg),0,상품,4,1kg,당일 (08/15),-,1일전 (08/14),"5,345",1주일전 (08/08),"5,345",2주일전 (08/01),"4,680",1개월전,"4,668",1년전,"5,802",일평년,"5,031",2024-08-15,
토마토,225,토마토(1kg),0,상품,4,1kg,당일 (08/16),"5,345",1일전 (08/15),-,1주일전 (08/09),"5,345",2주일전 (08/02),"4,680",1개월전,"4,668",1년전,"5,802",일평년,"5,031",2024-08-16,
토마토,225,토마토(1kg),0,상품,4,1kg,당일 (08/17),-,1일전 (08/16),"5,345",1주일전 (08/10),-,2주일전 (08/03),-,1개월전,"4,668",1년전,"5,802",일평년,"5,031",2024-08-17,
토마토,225,토마토(1kg),0,상품,4,1kg,당일 (08/19),"5,730",1일전 (08/18),-,1주일전 (08/12),"5,345",2주일전 (08/05),"4,680",1개월전,"4,668",1년전,"5,802",일평년,"5,031",2024-08-19,
토마토,225,토마토(1kg),0,상품,4,1kg,당일 (08/20),"5,730",1일전 (08/19),"5,730",1주일전 (08/13),"5,345",2주일전 (08/06),"5,010",1개월전,"4,668",1년전,"5,802",일평년,"5,031",2024-08-20,
토마토,225,토마토(1kg),0,상품,4,1kg,당일 (08/21),"5,730",1일전 (08/20),"5,730",1주일전 (08/14),"5,345",2주일전 (08/07),"5,180",1개월전,"4,631",1년전,"6,407",일평년,"5,236",2024-08-21,
토마토,225,토마토(1kg),0,상품,4,1kg,당일 (08/22),"5,730",1일전 (08/21),"5,730",1주일전 (08/15),-,2주일전 (08/08),"5,345",1개월전,"4,631",1년전,"6,407",일평년,"5,236",2024-08-22,
토마토,225,토마토(1kg),0,상품,4,1kg,당일 (08/23),"7,585",1일전 (08/22),"5,730",1주일전 (08/16),"5,345",2주일전 (08/09),"5,345",1개월전,"4,631",1년전,"6,407",일평년,"5,236",2024-08-23,
토마토,225,토마토(1kg),0,상품,4,1kg,당일 (08/24),-,1일전 (08/23),"7,585",1주일전 (08/17),-,2주일전 (08/10),-,1개월전,"4,631",1년전,"6,407",일평년,"5,236",2024-08-24,
토마토,225,토마토(1kg),0,상품,4,1kg,당일 (08/26),"7,750",1일전 (08/25),-,1주일전 (08/19),"5,730",2주일전 (08/12),"5,345",1개월전,"4,631",1년전,"6,407",일평년,"5,236",2024-08-26,
토마토,225,토마토(1kg),0,상품,4,1kg,당일 (08/27),"6,780",1일전 (08/26),"7,750",1주일전 (08/20),"5,730",2주일전 (08/13),"5,345",1개월전,"4,631",1년전,"6,407",일평년,"5,236",2024-08-27,
토마토,225,토마토(1kg),0,상품,4,1kg,당일 (08/28),"6,780",1일전 (08/27),"6,780",1주일전 (08/21),"5,730",2주일전 (08/14),"5,345",1개월전,"4,631",1년전,"6,407",일평년,"5,236",2024-08-28,
토마토,225,토마토(1kg),0,상품,4,1kg,당일 (08/29),"6,865",1일전 (08/28),"6,780",1주일전 (08/22),"5,730",2주일전 (08/15),-,1개월전,"4,631",1년전,"6,407",일평년,"5,236",2024-08-29,
토마토,225,토마토(1kg),0,상품,4,1kg,당일 (08/30),"6,365",1일전 (08/29),"6,865",1주일전 (08/23),"7,585",2주일전 (08/16),"5,345",1개월전,"4,631",1년전,"6,407",일평년,"5,236",2024-08-30,
토마토,225,토마토(1kg),0,상품,4,1kg,당일 (08/31),-,1일전 (08/30),"6,365",1주일전 (08/24),-,2주일전 (08/17),-,1개월전,"4,631",1년전,"6,407",일평년,"5,236",2024-08-31,
토마토,225,토마토(1kg),0,상품,4,1kg,당일 (09/02),"6,750",1일전 (09/01),-,1주일전 (08/26),"7,750",2주일전 (08/19),"5,730",1개월전,"4,710",1년전,"7,279",일평년,"6,110",2024-09-02,
토마토,225,토마토(1kg),0,상품,4,1kg,당일 (09/03),"6,835",1일전 (09/02),"6,750",1주일전 (08/27),"6,780",2주일전 (08/20),"5,730",1개월전,"4,710",1년전,"7,279",일평년,"6,110",2024-09-03,
토마토,225,토마토(1kg),0,상품,4,1kg,당일 (09/04),"6,835",1일전 (09/03),"6,835",1주일전 (08/28),"6,780",2주일전 (08/21),"5,730",1개월전,"4,710",1년전,"7,279",일평년,"6,110",2024-09-04,
토마토,225,토마토(1kg),0,상품,4,1kg,당일 (09/05),"6,835",1일전 (09/04),"6,835",1주일전 (08/29),"6,865",2주일전 (08/22),"5,730",1개월전,"4,710",1년전,"7,279",일평년,"6,110",2024-09-05,
토마토,225,토마토(1kg),0,상품,4,1kg,당일 (09/06),"7,920",1일전 (09/05),"6,835",1주일전 (08/30),"6,365",2주일전 (08/23),"7,585",1개월전,"4,710",1년전,"7,279",일평년,"6,110",2024-09-06,
토마토,225,토마토(1kg),0,상품,4,1kg,당일 (09/07),-,1일전 (09/06),"7,920",1주일전 (08/31),-,2주일전 (08/24),-,1개월전,"4,710",1년전,"7,279",일평년,"6,110",2024-09-07,
토마토,225,토마토(1kg),0,상품,4,1kg,당일 (09/09),"7,920",1일전 (09/08),-,1주일전 (09/02),"6,750",2주일전 (08/26),"7,750",1개월전,"4,710",1년전,"7,279",일평년,"6,110",2024-09-09,
토마토,225,토마토(1kg),0,상품,4,1kg,당일 (09/10),"8,085",1일전 (09/09),"7,920",1주일전 (09/03),"6,835",2주일전 (08/27),"6,780",1개월전,"4,710",1년전,"7,279",일평년,"6,110",2024-09-10,
토마토,225,토마토(1kg),0,상품,4,1kg,당일 (09/11),"8,085",1일전 (09/10),"8,085",1주일전 (09/04),"6,835",2주일전 (08/28),"6,780",1개월전,"5,014",1년전,"8,640",일평년,"6,153",2024-09-11,
토마토,225,토마토(1kg),0,상품,4,1kg,당일 (09/12),"8,815",1일전 (09/11),"8,085",1주일전 (09/05),"6,835",2주일전 (08/29),"6,865",1개월전,"5,014",1년전,"8,640",일평년,"6,153",2024-09-12,
토마토,225,토마토(1kg),0,상품,4,1kg,당일 (09/13),"8,815",1일전 (09/12),"8,815",1주일전 (09/06),"7,920",2주일전 (08/30),"6,365",1개월전,"5,014",1년전,"8,640",일평년,"6,153",2024-09-13,
토마토,225,토마토(1kg),0,상품,4,1kg,당일 (09/14),-,1일전 (09/13),"8,815",1주일전 (09/07),-,2주일전 (08/31),-,1개월전,"5,014",1년전,"8,640",일평년,"6,153",2024-09-14,
토마토,225,토마토(1kg),0,상품,4,1kg,당일 (09/16),-,1일전 (09/15),-,1주일전 (09/09),"7,920",2주일전 (09/02),"6,750",1개월전,"5,014",1년전,"8,640",일평년,"6,153",2024-09-16,
토마토,225,토마토(1kg),0,상품,4,1kg,당일 (09/17),-,1일전 (09/16),-,1주일전 (09/10),"8,085",2주일전 (09/03),"6,835",1개월전,"5,014",1년전,"8,640",일평년,"6,153",2024-09-17,
토마토,225,토마토(1kg),0,상품,4,1kg,당일 (09/18),-,1일전 (09/17),-,1주일전 (09/11),"8,085",2주일전 (09/04),"6,835",1개월전,"5,014",1년전,"8,640",일평년,"6,153",2024-09-18,
토마토,225,토마토(1kg),0,상품,4,1kg,당일 (09/19),"8,980",1일전 (09/18),-,1주일전 (09/12),"8,815",2주일전 (09/05),"6,835",1개월전,"5,014",1년전,"8,640",일평년,"6,153",2024-09-19,
토마토,225,토마토(1kg),0,상품,4,1kg,당일 (09/20),"8,210",1일전 (09/19),"8,980",1주일전 (09/13),"8,815",2주일전 (09/06),"7,920",1개월전,"5,014",1년전,"8,640",일평년,"6,153",2024-09-20,
토마토,225,토마토(1kg),0,상품,4,1kg,당일 (09/21),-,1일전 (09/20),"8,210",1주일전 (09/14),-,2주일전 (09/07),-,1개월전,"6,296",1년전,"8,630",일평년,"6,722",2024-09-21,
토마토,225,토마토(1kg),0,상품,4,1kg,당일 (09/23),"8,210",1일전 (09/22),-,1주일전 (09/16),-,2주일전 (09/09),"7,920",1개월전,"6,296",1년전,"8,630",일평년,"6,722",2024-09-23,
토마토,225,토마토(1kg),0,상품,4,1kg,당일 (09/24),"8,210",1일전 (09/23),"8,210",1주일전 (09/17),-,2주일전 (09/10),"8,085",1개월전,"6,296",1년전,"8,630",일평년,"6,722",2024-09-24,
토마토,225,토마토(1kg),0,상품,4,1kg,당일 (09/25),"8,210",1일전 (09/24),"8,210",1주일전 (09/18),-,2주일전 (09/11),"8,085",1개월전,"6,296",1년전,"8,630",일평년,"6,722",2024-09-25,
토마토,225,토마토(1kg),0,상품,4,1kg,당일 (09/26),"8,210",1일전 (09/25),"8,210",1주일전 (09/19),"8,980",2주일전 (09/12),"8,815",1개월전,"6,296",1년전,"8,630",일평년,"6,722",2024-09-26,
토마토,225,토마토(1kg),0,상품,4,1kg,당일 (09/27),"8,250",1일전 (09/26),"8,210",1주일전 (09/20),"8,210",2주일전 (09/13),"8,815",1개월전,"6,296",1년전,"8,630",일평년,"6,722",2024-09-27,
토마토,225,토마토(1kg),0,상품,4,1kg,당일 (09/28),-,1일전 (09/27),"8,250",1주일전 (09/21),-,2주일전 (09/14),-,1개월전,"6,296",1년전,"8,630",일평년,"6,722",2024-09-28,
토마토,225,토마토(1kg),0,상품,4,1kg,당일 (09/30),"8,250",1일전 (09/29),-,1주일전 (09/23),"8,210",2주일전 (09/16),-,1개월전,"6,296",1년전,"8,630",일평년,"6,722",2024-09-30,
토마토,225,토마토(1kg),0,상품,4,1kg,당일 (10/01),-,1일전 (09/30),"8,250",1주일전 (09/24),"8,210",2주일전 (09/17),-,1개월전,"7,169",1년전,"9,024",일평년,"7,679",2024-10-01,
토마토,225,토마토(1kg),0,상품,4,1kg,당일 (10/02),"9,430",1일전 (10/01),-,1주일전 (09/25),"8,210",2주일전 (09/18),-,1개월전,"7,169",1년전,"9,024",일평년,"7,679",2024-10-02,
토마토,225,토마토(1kg),0,상품,4,1kg,당일 (10/03),-,1일전 (10/02),"9,430",1주일전 (09/26),"8,210",2주일전 (09/19),"8,980",1개월전,"7,169",1년전,"9,024",일평년,"7,679",2024-10-03,
토마토,225,토마토(1kg),0,상품,4,1kg,당일 (10/04),"9,430",1일전 (10/03),-,1주일전 (09/27),"8,250",2주일전 (09/20),"8,210",1개월전,"7,169",1년전,"9,024",일평년,"7,679",2024-10-04,
